,0
0,0.9412910288345315
1,0.9137131531847441
2,1.1155472776191182
3,1.052509659517809
4,0.950893291908658
5,1.1800390688827045
6,0.9963150288112775
7,1.0831693515366803
8,1.054463387421079
9,1.2483575436442649
10,1.0171914115299663
11,1.0252210302524354
12,1.2507093742661546
13,1.0897645521483705
14,0.9922054248940317
15,0.8668149852488256
16,0.7779973470546463
17,0.9475632352462892
18,0.815206777403667
19,0.8423360672376143
20,1.061691680446969
21,0.850971051056095
22,1.0918340745347195
23,1.0050685782055777
24,0.9470247757588899
25,0.790239116856404
26,1.2163284104631058
27,1.018697668068009
28,1.264338767290725
29,1.0331755506741245
30,1.0648494210863226
31,1.4016062927442383
32,0.9035778026126661
33,0.9435651790572569
34,0.9711938502931704
35,0.7730225205382236
36,0.9247310760856697
37,1.0959030863852175
38,0.9362581905903407
39,1.1109430591543257
40,0.9403752530091822
41,0.8687966929792158
42,0.8181167917487
43,1.0898228082539132
44,0.9091484983044843
45,0.7931938357034449
46,0.8441088239762584
47,0.785608973410414
48,0.795114056156869
49,1.2150505687207123
50,1.0615568651430807
51,1.0659246686829962
52,0.9230783285159992
53,0.9705716228840522
54,0.7922994247617174
55,1.0663523078362815
56,0.9486631945123825
57,0.9021491844305933
58,0.9904927231515522
59,0.902530247460978
60,1.3759551406804362
61,1.1424355178658525
62,0.8738823142861353
63,1.0373949491507568
64,1.2249710065409452
65,1.0812162607431934
66,1.114156523682274
67,1.0414181139781282
68,0.8431795153929176
69,0.9105943059872074
70,1.1818091004318676
71,0.951604249395066
72,0.998750251260133
73,1.0825032627529052
74,1.1032721662620177
75,0.7248118843971527
76,0.9532969276773611
77,1.059610141588375
78,0.9717434522378487
79,0.9035415882419624
80,0.8559021800058391
81,1.0148181237920626
82,1.003097279845402
83,0.8631526403759199
84,0.9710348125625934
85,0.9142761843439515
86,1.0138012113300572
87,0.8881863354127414
88,0.8678119909576134
89,0.8806665865931511
90,0.9276373931842012
91,1.0697267883345591
92,1.1357753801894268
93,1.111252738008351
94,0.9536571506539759
95,1.0366068099734815
96,1.0851355656754227
97,1.083056677422833
98,1.1078658990479724
99,1.0037322181472699
100,1.10977945410519
101,0.9119811302299747
102,0.8557956631488168
103,1.3130832082092037
104,0.8434073927885106
105,0.8306770716488152
106,1.1245015843796458
107,0.9857938606844684
108,0.9508205474964028
109,1.2041728527214948
110,0.9101386559513348
111,1.1418160729291038
112,0.9496607012065703
113,0.8969158169227276
114,1.1219942193675505
115,1.0197811833719257
116,0.843122677296673
117,0.8430912944454213
118,1.127338215968686
119,1.030207494523775
120,0.8956782848131246
121,0.8215086942328536
122,1.1995513925596877
123,1.169532808194231
124,1.1542836831759142
125,1.051600345844088
126,0.8050825725869086
127,0.9931587554744012
128,1.2374794962061393
129,0.8640072196611939
130,1.0116561981907477
131,1.1231459531158918
132,1.0936341702412555
133,0.9675020557381379
134,1.0304165044398517
135,0.9219679072350576
136,1.1620491976591156
137,0.9412910288345316
138,1.3025743796693985
139,1.0137348551708365
140,1.0462235395317234
141,1.0090854096053103
142,1.0297700188830359
143,0.9985993486735211
144,0.95014461924554
145,0.9943901912026046
146,1.0579865572564042
147,0.9815865519212316
148,1.3644416173977871
149,1.007940525186373
150,0.9657950275467629
151,0.9334434431986465
152,0.9908018267716844
153,0.8525535280654446
154,1.1549292279931307
155,0.8995822805651168
156,1.1756701037613566
157,1.0139959689111195
158,0.9171407107084247
159,1.0636976985849516
160,0.9749967999267974
161,0.8757207644097846
162,1.0057077632772509
163,0.9923119957862176
164,1.0813482155325775
165,1.0602723898560162
166,0.9583255795131894
167,0.9732806669937915
168,1.2130318826602209
169,1.068461380779972
170,0.9195360131313957
171,1.2766579731234595
172,0.9314224649435943
173,1.2351825650394388
174,1.0170022973744275
175,0.9097899164888569
176,1.0100357149273405
177,0.9632562053280586
178,0.9415022622812372
179,0.957104174291595
180,1.0326347353247118
181,0.9995877564555018
182,0.9041031926813863
183,0.9819358312810424
184,0.9376427906363778
185,1.0543290096915354
186,0.9873397259639234
187,0.9656029084402968
188,1.0160843021189303
189,0.9011277602304566
190,1.3447297555952626
191,1.001366289514258
192,0.9358495205786066
193,0.9259110521089037
194,0.9428252354130674
195,1.0281423805103773
196,0.9571012788716463
197,1.1336214615264255
198,1.0191472956884884
199,1.1885486227500193
200,0.9431398642311566
201,1.038936450330262
202,0.9228302959717408
203,0.9582929840969111
204,0.9889504426343381
205,0.8748673392756124
206,0.9406958952199065
207,0.9993025679941029
208,0.9326025902548558
209,1.0591106181429977
210,0.99389482290274
211,0.9360991550677209
212,0.9784663011546098
213,1.3085818228583321
214,1.0411357248260138
215,0.9988218155497509
216,0.9934282138353973
217,0.9314007015135257
218,0.9703787838212136
219,0.8961814658859693
220,0.987580261800185
221,0.9901716798907598
222,1.0084432674299324
223,0.9552523319810442
224,1.0932723452487445
225,1.1385310515394138
226,0.9348923188804551
227,1.2848785210311173
228,0.9546630036798668
229,0.9496580907069434
230,1.0221309204827513
231,0.8829239425733526
232,0.9587334572982928
233,1.059178569497375
234,1.0725855893437561
235,1.0126408678049916
236,0.9743017569201665
237,0.9622756000380391
238,1.2162351473923683
239,1.2166882981857299
240,1.1214640381839904
241,1.0262943310261603
242,1.0627525895457475
243,0.9615210830032143
244,1.028370854026977
245,1.2930035013831664
246,0.9844961496141829
247,0.8777616956929208
248,1.0870380440201202
249,1.3017429074391882
250,0.9483356086467799
251,1.2092312621075234
252,0.9892481812147902
253,0.9289697005810608
254,0.9622199742291272
255,1.0366401181735356
256,0.9264375786958342
257,1.2582302587057579
258,0.9723363645421189
259,0.9905873380687278
260,1.0102293804829874
261,1.0293891018086003
262,0.9899666064275442
263,1.1134130076188453
264,1.048795583424035
265,1.0994045437771027
266,1.113760288054624
267,1.0567630988664958
268,1.021519118576026
269,1.0028082366658506
270,0.9777756682328534
271,0.9804897978259386
272,0.9165881703284433
273,1.0586237322062668
274,0.913713153184744
275,1.3025743796693985
276,1.357975400464048
277,1.138121950607788
278,1.0290055390019601
279,1.462814632248415
280,1.4901631726809605
281,1.588012670808666
282,1.254746467728221
283,1.538511639965803
284,1.5402451402688466
285,0.6112535238852473
286,1.6636833912486924
287,1.5312080529198187
288,1.2485468438186111
289,1.0700322051441848
290,1.17185458669414
291,0.8113991045068192
292,1.0705727555890234
293,0.6804615327180032
294,1.2190812135330884
295,1.044630356220001
296,1.1811925597981605
297,1.2467944619027123
298,1.3015560437121003
299,0.9431401800707113
300,1.6403467132328284
301,1.085857341278214
302,1.5670036091235267
303,1.371369524735521
304,1.361249069108524
305,1.6207494078753408
306,0.981765703956147
307,1.2538022116241876
308,0.66431116987676
309,1.1255537753560725
310,0.660463029517901
311,1.330850639199403
312,1.3131839488060866
313,1.356866819511374
314,1.200117023668133
315,1.2939596172520378
316,1.0548988410535896
317,1.303979439280808
318,1.084231129096949
319,1.1238085235558803
320,1.101728646878577
321,1.0829225868596966
322,0.7487373639632409
323,1.6089662202107966
324,1.4557525461237406
325,1.5250391900774494
326,1.3754454182152442
327,0.5738958073427031
328,0.8345503195920959
329,1.4490969801405724
330,1.3298329682799597
331,1.1026028815089661
332,1.384115283417601
333,1.2826865513530268
334,1.6652476133279699
335,1.4076429328426783
336,0.6248133290328601
337,1.3666806889375789
338,1.5820104699218929
339,1.4733244481461982
340,1.5217593914205876
341,1.5163567799595066
342,1.162647646262414
343,1.1849577378493399
344,1.5527768611129456
345,1.3527358172090451
346,1.038766148758233
347,1.3617059285203483
348,1.4322780979241132
349,0.9259961685064577
350,0.6029675923072342
351,1.1870199607131209
352,1.4236967135727292
353,1.157851082740982
354,1.0921556774950751
355,1.2274278654502893
356,1.2991410373846315
357,1.0700985413783353
358,1.0779901124280242
359,1.0481522075443486
360,1.348456826099688
361,0.8437595475443725
362,0.6268076959374957
363,1.209190636033205
364,0.6070835793165014
365,1.4577008987913742
366,1.4655636525845324
367,1.3674830139726042
368,1.2373691365826265
369,1.4752378167606017
370,1.5938541320663084
371,1.173418058599311
372,1.31905515078233
373,1.5022102238676158
374,1.5904084407249144
375,0.5878081521017856
376,0.6208797482298108
377,1.5960514648880872
378,0.9422161843370845
379,0.8590962781209041
380,1.5540630542797298
381,1.3297822631990304
382,0.5997469924739459
383,1.6058693360933587
384,1.3441089387726013
385,1.227428601649402
386,0.6351858422127047
387,1.1759415962194844
388,1.0518354616442471
389,1.3855324693738236
390,1.0086514487113296
391,1.0465634501295333
392,1.3490572787145831
393,1.4981683312094365
394,0.6369074952358831
395,1.054442739287065
396,1.6015956364722654
397,1.5245339378978975
398,1.4158672218733581
399,1.2513048869550096
400,0.8265779130617569
401,1.379994794636162
402,1.4430121646714404
403,0.9581299082610143
404,1.0322668502620747
405,1.4936300070322135
406,1.3362626075401447
407,1.331066726724127
408,1.4478299658704097
409,1.3744779579986344
410,1.3690700467222825
411,1.1155472776191182
412,1.0137348551708365
413,1.357975400464048
414,0.9235829184645786
415,0.947277614211842
416,0.9327827548826597
417,1.2771842942798586
418,1.1155867282112164
419,0.9097539554071562
420,0.9302236890429445
421,1.2609607189324468
422,1.3349502052511453
423,0.9626560291736836
424,1.0602815698003556
425,0.9117931511534493
426,1.1064817965984328
427,1.0705031414034796
428,1.1230260187252665
429,1.0175274749244088
430,1.252833656482421
431,0.9123244640544277
432,0.9716230603199814
433,0.9275494541148384
434,0.9736391547704106
435,0.9412814920339561
436,1.174598893871617
437,0.9661890453419373
438,1.0523130117223227
439,0.9231137207629064
440,1.003304249977455
441,0.9647458295245588
442,1.0094184308451435
443,1.123619859927341
444,0.9833996571236429
445,1.2490028251284484
446,1.1711116304604783
447,1.2442023448416
448,0.9645864646759027
449,1.02141785418433
450,0.917732746263115
451,1.030845501943408
452,1.2033568560560195
453,1.1159185629429986
454,0.9813403440428421
455,1.0656384041178288
456,1.0993218113515861
457,1.1613065082424086
458,1.1372301166902457
459,1.1038406514570638
460,0.9308981543968241
461,1.0442954195295657
462,1.2228947981088991
463,1.094601781852979
464,1.3510711430903914
465,1.0629402464511255
466,0.9718971346225919
467,1.061467352513706
468,0.9692643090385263
469,1.2458915153650547
470,1.1612859146568075
471,0.9399892199582408
472,0.9286408218879383
473,1.1755669561834128
474,0.9564318220233868
475,0.984829447767633
476,0.9311855109947403
477,0.9994441828833317
478,1.2072652434479485
479,1.0037060068817691
480,1.0212396015917644
481,0.9627804436608876
482,1.083908179297132
483,0.9687232859119272
484,0.9616386328686131
485,0.8684780853952299
486,1.1465669555697164
487,1.3080883664429537
488,0.9457137541423155
489,1.2549468857778778
490,1.1262131034262115
491,1.0262188370994296
492,0.9250501277506856
493,0.8432088070646141
494,1.1252489772212964
495,0.9100772678002867
496,1.0483817665020534
497,1.0185651487040341
498,1.1110075887199644
499,1.0504278476159665
500,1.0916879845060243
501,1.3063892743358783
502,1.017025101191774
503,0.8630138803002083
504,0.9609536686738902
505,0.8662056571316192
506,1.121350832980949
507,1.341215120191174
508,0.9511044818637727
509,0.9097769265447773
510,1.234715155232369
511,1.0900212134520788
512,1.1412628439760895
513,1.265421660655428
514,0.9907848309687006
515,1.1241408977370484
516,1.1661354784321045
517,1.0035646393674833
518,1.2264188229100523
519,1.269738205412571
520,0.947576302253923
521,1.0544374248875477
522,0.8967319251085399
523,1.3208389685509048
524,1.0639124257453294
525,1.0801485852452826
526,1.1158018783027897
527,0.9759728704095993
528,1.0642563056699463
529,0.9507772881235489
530,1.0709254008685953
531,1.3158224649401997
532,1.1446094064886114
533,0.9643378440420012
534,0.9892117210133266
535,0.9305710923957442
536,0.9091995999663441
537,1.2889753926194392
538,1.2788822102777735
539,0.9369342231270801
540,1.2933953644951262
541,0.9293947138566429
542,1.0553009776711368
543,0.9310131300262334
544,1.140350175147206
545,1.1275056160430506
546,1.1340463238446579
547,0.9472499312565567
548,1.052509659517809
549,1.0462235395317234
550,1.1381219506077882
551,0.9235829184645786
552,0.6976761026184173
553,0.8782019438937864
554,1.4618497807756874
555,1.3142696421008824
556,0.7821393596188655
557,0.8801758733833108
558,1.471393468963412
559,1.044824158068976
560,1.058634651679457
561,1.199787697267561
562,0.8585646549219604
563,1.0657090497477835
564,1.1479806332630194
565,0.8754395691784487
566,0.9750286631048527
567,1.0623916346702127
568,0.7103407644455091
569,0.8807691853491992
570,0.6211911040955093
571,0.8909353529707689
572,0.9810550791757453
573,1.126263948641205
574,1.0870358060259873
575,0.9230486011203628
576,0.8969374268391507
577,1.0231787824666494
578,0.9240046857028054
579,0.8808860442574188
580,1.0161691382187574
581,0.9706477514321694
582,0.9564705414601008
583,1.232346156500664
584,1.0112348026657483
585,0.8889207990646993
586,1.0754990151775792
587,0.8397020810245085
588,0.9970773908286715
589,1.3213156241556572
590,1.095911175237121
591,0.8441453157800329
592,0.9794986913687314
593,1.1297842929643622
594,1.1651897269265727
595,1.1590299943298328
596,0.8837569083782936
597,0.9941745763904546
598,1.1200052767754838
599,1.373917354155503
600,1.2387658236556651
601,1.0911709694993592
602,0.8800919741543932
603,1.0321653180957
604,1.1331155776172115
605,0.8707356504459547
